1460,盐湖,,0.7,[宁夏·固原·原州区],0,0.0,虽经百代而不枯竭,地址：宁夏固原市原州区边缘
1461,鲁朗林海,,0.0,[西藏·林芝·林芝县],38,60.0,工布藏族风情和茶马古道等文化的体验地,地址：西藏林芝市林芝县鲁朗镇
1462,银川中山公园,,0.82,[宁夏·银川·兴庆区],0,0.0,位于银川城区西北隅。据志乘所载，这里原为西夏国元昊宫遗址，当时的元昊宫“逶迤数里，亭榭台池，并极其盛”，后毁于战火。明嘉,地址：宁夏省银川市兴庆区北京东路152号
1463,车门沟旅游区,,0.0,[宁夏·中卫·中宁县],0,0.0,地理位置优越，环境优美,地址：宁夏省中卫市中宁县恩和镇红梧山幸福一村天宁牧业旁
1464,西藏绛白文化体验馆,,0.0,[西藏·拉萨·城关区],0,0.0,体验藏族文化,地址：西藏拉萨市城关区八廓南街拉让宁巴大院二楼3-2-10
1465,宁夏体育馆,,0.0,[宁夏·银川·贺兰县],0,0.0,在区内外及社会各界树立了良好的形象,地址：宁夏银川市贺兰县公园街10号
1466,漓江源峡谷,,0.0,[广西·桂林·兴安县],10,35.0,十里大峡谷，云海、流泉、飞瀑，美不胜收,地址：广西桂林市兴安县华江乡高寨村
1467,北海园博园,,0.0,[广西·北海·银海区],36,55.0,园林艺术展示，美不胜收,地址：广西北海市南珠大道与银滩大道交汇处
1468,凤凰谷,3A景区,0.7,[广西·南宁·兴宁区],50,30.0,看原生态河谷景观，就到凤凰谷,地址：广西壮族自治区南宁市兴宁区三塘镇四塘凤凰谷
1469,大江埠,4A景区,0.72,[广西·北海·银海区],91,60.0,一幅幅返朴归真的世外桃源生活场景,地址：广西壮族自治区北海市银海区银滩镇大江村境内
1470,遇龙河漂流朝阳码头,,0.0,[广西·桂林·遇龙河],62,195.0,享受清凉世界，释放狂野激情,地址：广西壮族自治区桂林市阳朔县遇龙河漂流朝阳码头
1471,天堂湖温泉度假山庄,,0.0,[广西·玉林·容县],16,45.0,乡村田园沁香，纯天然的温泉浸泡,地址：广西省玉林市容县黎村镇温泉村
1472,德宗温泉,,0.7,[西藏·拉萨·墨竹工卡县],0,0.0,历史久远，正面望去如一面巨大的“玉壁”,地址：西藏拉萨墨竹工卡县
1473,谷布神山,,0.7,[西藏·昌都·昌都县],0,0.0,登上峰顶，群山尽收眼底，“一览众山小”,地址：西藏昌都县日通乡与如意乡交界处
1474,羌塘草原,,0.0,[西藏·那曲·那曲县],0,0.0,羌塘，是中国五大牧场之一，位于昆仑山脉、唐古拉山脉和冈底斯山脉之间，它不仅是野生动植物的天堂，同时也是一个具有丰厚沉积层,地址：西藏那曲地区那曲县浙江西路
1475,伏波山,4A景区,0.76,[广西·桂林·叠彩伏波景区],6,11.0,孤峰挺秀，一半插入江潭，另一半则枕于陆地,地址：广西壮族自治区桂林市滨江路27号
1476,金秀古沙沟生态旅游景区,3A景区,0.0,[广西·来宾],30,38.0,生态养生、避署圣地,地址：广西壮族自治区来宾市金秀瑶族自治县
1477,达果雪山,,0.7,[西藏·那曲·那曲县],0,0.0,传说是古象雄诸神的的聚集处,地址：西藏那曲尼玛县境内
1478,强巴林寺,3A景区,0.8,[西藏·昌都·昌都县],0,0.0,建筑汇集了昌都能工巧匠的聪明才智,地址：西藏昌都市昌都县
1479,扎达土林,,0.76,[西藏·阿里·扎达县],61,999.0,千姿百态，别有情趣,地址：西藏阿里地区札达县
1480,卡若拉冰川,,0.0,[西藏·日喀则·江孜县],56,399.0,观赏冰川的壮观和大自然的魅力,地址：西藏日喀则江孜县卡若拉山口
1481,拉萨达东温泉,,0.0,[西藏·拉萨],4,176.0,回归自然，达到人与自然的和协统一,地址：西藏拉萨市城关区蔡公堂乡
1482,大武口森林公园,,0.7,[宁夏·石嘴山·大武口区],0,0.0,大武口森林公园位于大武口区西北部，背依贺兰山，怀抱大武口市区，规划建设面积667公顷，按规划将建成融游憩、娱乐、生产、野,地址：宁夏石嘴山市
1483,腾格里金沙海,,0.0,[宁夏·中卫·沙坡头区],0,0.0,感受它的沙漠之魅、丝路之魂、生态之秀,地址：宁夏沙坡头区迎水桥镇迎闫公路与小湖路交汇处
1484,拜寺口双塔,,0.74,[宁夏·银川·贺兰县],80,0.1,曾是西夏佛祖寺院所在地,地址：宁夏银川市老城区贺兰山东麓拜寺口
1485,西夏风情园,,0.0,[宁夏·银川·西夏区],10,50.0,全景式展现西夏王朝,地址：宁夏银川市北京西路1496号西夏广场斜对面
1486,银川天山海世界·黄河明珠,,0.0,[宁夏·银川·兴庆区],32,55.0,有室内恒温水上乐园的大型综合旅游度假区,地址：宁夏银川市滨河新区滨河旅游大道北8号
1487,卡久,,0.0,[西藏·山南·洛扎县],0,0.0,卡久寺位于山南地区洛扎县拉康乡背后的森林群峰中，海拔约3600多米，寺庙雄踞卡久山山头，居高临下。卡久寺属红教寺庙，为莲,地址：西藏自治区山南地区洛扎县
1488,色林错,,0.0,[西藏·那曲·申扎],0,0.0,西藏第二大湖泊及中国第三大咸水湖,地址：西藏那曲地区申扎县和班戈县境内
1489,海不日神山,,0.0,[西藏·山南·扎囊县],0,0.0,藏文化的发源之地，孕育了众多的开始,地址：西藏自治区山南区扎囊县桑耶寺东
1490,基督教堂,,0.0,[宁夏·中卫·沙坡头区],0,0.0,宁夏回族自治区中卫市沙坡头区基督教堂,地址：宁夏回族自治区中卫市沙坡头区
1491,星海湖,,0.0,[宁夏·石嘴山·大武口区],0,0.0,水在城中、城在林中,地址：宁夏回族自治区石嘴山市大武口区星海湖(近星海湖展览馆)
1492,巴松措,5A景区,0.76,[西藏·林芝·工布江达县],52,60.0,藏传佛教红教神湖，湖水碧绿，周围青山悠悠,地址：西藏自治区林芝地区工布江达县
1493,冰之恋滑冰场,,0.0,[宁夏·银川],0,0.0,冰之恋滑冰场成立于2013年，是一家年轻且富有朝气活力的公司，公司的宗旨在于推动冰上运动的发展，使更多的人们爱上冰上运动,地址：宁夏自治区银川市会展中心A馆B侧
1494,大海子沙漠生态旅游区,,0.0,[宁夏·银川·灵武市],0,0.0,丰富的沙漠旅游资源，开阔的比赛场地,地址：宁夏银川灵武市东山下白路3公里处
1495,《寻找·香巴拉》,,0.0,[西藏·林芝·林芝县],0,0.0,原生态的歌舞剧,地址：西藏林芝地区八一镇八一大街会展中心
1496,岩画,,0.0,[宁夏·中卫],0,0.0,图像扑朔迷离，妙趣横生，蔚为壮观,地址：宁夏中卫市
1497,南宁花花大世界,,0.0,[广西·南宁·武鸣县],12,33.08,综合性园林产业示范园区,地址：广西壮族自治区南宁市武鸣县双桥镇伊岭工业区
1498,两江四湖游船,,0.0,[广西·桂林·象山区],30,185.0,重现唐宋时尚的环游桂林线路，轻悠旅程时光,地址：广西桂林象山区两江四湖日月湾码头
1499,南宁霖峰咔咔小镇,,0.0,[广西·南宁],2,99.0,在玩乐中培养职业理想，锻炼适应能力,地址：广西壮族自治区南宁市凤岭北佛子岭路28号
1500,鹿峰山风景区,4A景区,0.72,[广西·玉林·兴业县],81,63.0,带你感受地下瀑布野人表演溶洞奇观,地址：广西省玉林市兴业县城隍镇鹿峰山景区
1501,梦巴马大型实景演出,,0.0,[广西·河池·巴马县],76,138.6,大型山水实景的水上舞台表演,地址：广西河池市巴马瑶族自治县巴马县赐福湖景区长寿岛
1502,巴马同寿山水,4A景区,0.0,[广西·河池·巴马县],10,71.5,两岸满眼的凤尾竹，处处清新舒缓,地址：广西省河池市巴马县袍里乡坡心村
1503,来古冰川,,0.0,[西藏·昌都·八宿县],0,0.0,冰川景象雄伟壮丽，壮观异常,地址：西藏昌都地区八宿县然乌镇
1504,驻藏大臣衙门遗址,,0.7,[西藏·拉萨·城关区],0,0.0,在拉萨有三处，朵森格、秀赤林卡和蔓珍,地址：西藏拉萨市城关区
1505,扎耶巴寺,,0.0,[西藏·拉萨·达孜县],0,0.0,著名高僧修禅之处,地址：西藏拉萨市达孜县境内
1506,三娘湾,4A景区,1.0,[广西·钦州·钦南区],10,17.9,在此尽享蓝天碧水，人欢鱼跃的情趣,地址：广西钦州市钦南区
1507,古龙山峡谷群漂流,,0.0,[广西·百色·古龙山大峡谷],10,172.0,雄、奇、险、幽、秀、奥、野,地址：广西百色市靖西县胡润镇古龙山风景区
1508,白居寺,,0.8,[西藏·日喀则·江孜县],0,0.0,典型的藏传佛教寺院建筑，寺塔天然浑成,地址：西藏日喀则江孜县城东北隅
1509,巨型六字真言,,0.0,[西藏·昌都·贡觉县],0,0.0,字字清晰，约高百米，尤为壮观，独一无二,地址：西藏自治区昌都贡觉县拉妥乡
1510,托林寺,,0.78,[西藏·阿里·扎达县],39,999.0,三地的建筑和佛像风格的集大成者,地址：西藏阿里扎达县城西北隅
1511,比日神山景区,,0.0,[西藏·林芝·林芝县],36,329.0,西藏西大神山之一,地址：西藏林芝市林芝县八一镇
1512,布达拉宫珍宝馆,,0.0,[西藏·拉萨·布达拉宫],20,345.0,展出宫藏文物200件左右,地址：西藏自治区拉萨市城关区北京中路35号
1513,皇家大马戏,,0.0,[宁夏·银川],0,0.0,魔幻时空皇家马戏狂欢季,地址：宁夏银川滨河新区景城公园
1514,平罗玉皇阁,3A景区,1.0,[宁夏·石嘴山·平罗县],0,0.0,造型独特，气势雄伟，大型道教寺院,地址：宁夏省石嘴山平罗县城北大街与富民街交汇处
1515,沙坡头盛典,,0.0,[宁夏·中卫·沙坡头区],54,588.0,大型全息浸没式情景体验剧,地址：宁夏中卫沙坡头旅游新镇
1516,趣立方儿童职业体验馆,,0.0,[宁夏·银川·兴庆区],50,168.0,模拟体验社会职业角色了解、接触真实世界,地址：宁夏回族自治区银川市兴庆区丽景北街中国穆斯林国际商贸城主楼4层
1517,盛世汤泉,,0.0,[宁夏·银川],8,29.9,追求人与自然的完美体验,地址：宁夏回族自治区银川市兴庆区宝湖东路412号号附近
1518,帕嘎寺,,0.0,[西藏·林芝·工布江达县],0,0.0,寺后的帕嘎神山在工布地区非常有名,地址：西藏林芝地区工布江达县之娘蒲乡
1519,八廓街,,0.8,[西藏·拉萨·城关区],2,345.0,拉萨著名的转经道和商业中心,地址：西藏拉萨市大昭寺旁
1520,伊日温泉,,0.72,[西藏·昌都·类乌齐县],0,0.0,温泉位于类乌齐县，四面环山，山脚绿草茵茵，山上则是茂密的森林，整个温泉分布在长约100米的狭长地段。温泉水温在20至40,地址：西藏昌都类乌齐县
1521,桂林乐8小城,,0.0,[广西·桂林·临桂县],4,99.0,儿童社会角色主题乐园,地址：广西省桂林市临桂区临桂镇西城大道东侧时代枫林美食街内（粤点私厨东100米）
1522,玉石林,,0.72,[广西·贺州·八步区],42,50.0,9月莲藕节周末到黄姚畅饮清爽荷叶茶,地址：广西省贺州市八步区黄田镇清面村
1523,金滩,,0.98,[广西·防城港·东兴市],95,278.0,天然的海滨浴场，滨海旅游度假胜地,地址：广西省防城港市东兴市京岛旅游度假区万尾岛
1524,花雨湖生态休闲旅游区,,0.0,[广西·南宁·青秀区],12,25.8,周末节假休息娱乐的好去处,地址：广西省南宁市青秀区南阳镇施厚村平沙坡南草樟水库
1525,防城港金沙水漂流,,0.0,[广西·防城港·防城区],51,55.0,感受清凉夏日,地址：广西省防城港防城区那梭镇捻稳村
1526,桂林訾洲岛景区,,0.0,[广西·桂林·七星区],18,27.0,观赏城徽象鼻山的历史发源地和绝佳角度,地址：广西省桂林市中心漓江上（解放桥至龙隐桥方向右侧）
1527,查杰玛大殿,3A景区,0.72,[西藏·昌都·类乌齐县],0,0.0,雄伟壮观的气势、珍藏众多的佛像,地址：西藏昌都地区类乌齐县类乌齐镇
1528,帕拉庄园,,0.72,[西藏·日喀则·江孜县],0,0.0,帕拉庄园是西藏大贵族帕拉家族的主庄园，全称帕觉拉康，位于江孜县城西南约4公里的班觉伦布村，因,地址：西藏省日喀则江孜县
1529,朱角山,,0.0,[西藏·昌都·昌都县],0,0.0,朱角山，海拔4688米，位于拉萨昌都县城俄洛乡境内国道317线上，距县城约40公里。朱角山一带，崇山峻岭、山清水秀、古木,地址：西藏昌都区昌都县城俄洛乡境内
1530,荔江湾,4A景区,0.7,[广西·桂林·荔浦县],2,43.0,水中水，山中山，桂林山水大河湾,地址：广西省桂林市荔浦县青山镇
1531,罗山湖景区,,0.0,[广西·桂林·临桂县],69,105.0,集娱乐、住宿、休闲于一身的好去处,地址：广西省桂林市临桂区罗山水库旁罗山湖景区
1532,西藏尼木吞巴景区,3A景区,0.0,[西藏·拉萨·尼木],0,0.0,拉日线上重要的旅游景点之一，可进入性强,地址：西藏拉萨市尼木县吞巴乡
1533,鲁朗风景区,4A景区,0.0,[西藏·林芝·林芝县],48,299.0,群山环抱，芳草青青，云蒸雾绕，民风淳朴,地址：西藏省林芝地区林芝县
1534,希夏邦马峰,,0.76,[西藏·日喀则·日喀则市],79,999.0,中国登山队首创登顶记录,地址：中国西藏聂拉木县境内
1535,雍布拉康,3A景区,0.8400000000000001,[西藏·山南·乃东县],68,2399.0,雍布拉康，藏语意为“母子宫”，位于山南地区泽当镇东南，高耸于雅砻河东岸扎西次日山顶。相传是苯教徒于公元前2，后来成为松赞,地址：西藏山南乃东县东南约5公里处
1536,卡定沟,,0.0,[西藏·林芝·林芝县],2,60.0,飞流直下，雄伟壮观，一年四季水流不断,地址：西藏自治区林芝市巴宜区八一镇卡定沟
1537,百鸟岩,,0.82,[广西·河池·巴马县],22,45.0,百鸟岩是大自然几亿年来的“杰作”,地址：广西壮族自治区河池市巴马县甲篆乡烈屯西北面的漠斋山下
1538,扶绥龙谷湾恐龙公园,,0.0,[广西·崇左·扶绥县],62,95.0,震撼人心的视觉体验，惊险刺激的冒险历程,地址：广西省崇左市扶绥县岜盆乡祥宁路1号
1539,野人谷漂流,,0.0,[广西·防城港·野人谷景区],14,99.0,山河雄峻、奇石丛林、溪水湍急，漂流刺激,地址：广西省防城港防城区野人谷景区
1540,阳朔直升机空中游览,,0.0,[广西·桂林·阳朔县],69,658.0,空中俯瞰阳朔，饱览十里画廊和漓江美景,地址：广西省桂林市阳朔县高田高速公路出口处旁
1541,桂林红溪瀑布,,0.0,[广西·桂林·临桂县],18,60.0,千藤红溪世界一绝，避暑度假的理想去处,地址：广西省桂林市临桂县中庸乡
1542,青瓦房古村落,,0.0,[广西·南宁·西乡塘区],16,43.0,集民俗风情、吃喝玩乐住于一体,地址：广西壮族自治区南宁市西乡塘区石埠街道下灵村6队
1543,八寨沟,4A景区,0.74,[广西·钦州·钦北区],94,44.0,树木葱笼，小溪潺潺，景色秀丽而宁静,地址：广西省钦州市钦北区贵台镇洞利村
1544,石螺口海滩,,0.0,[广西·北海·银海区],92,108.0,海水清澈如镜，风景优美动人,地址：广西北海市银海区
1545,龙胜温泉旅游度假区,4A景区,0.7,[广西·桂林·龙胜县],42,100.0,有“生态博物馆”之美誉,地址：广西省桂林市龙胜县龙胜温泉度假中心
1546,坐妹,,0.0,[广西·柳州·侗乡鸟巢],18,120.0,体现民族性、艺术性、观赏性的高度统一,地址：广西柳州市三江县古宜镇侗乡鸟巢
1547,南宁万达乐园,,0.0,[广西·南宁·良庆区],16,29.9,带来一场极具震撼的全息五感体验文化盛宴,地址：广西省南宁市五象新区良堤路6号万达茂1号门
1548,南宁乐8小镇儿童职业体验园,,0.0,[广西·南宁·青秀区],8,20.0,游戏中体验成长快乐，角色扮演里拓展视野,地址：南宁市青秀区合作路1号昌泰东盟园
1549,义江缘,4A景区,0.0,[广西·桂林·临桂县],84,60.0,大型民族风情主题景区，景观独特亮丽,地址：广西省桂林市临桂县五通镇321国道旁
1550,桂林七星景区七星岩,,0.0,[广西·桂林·七星景区],10,0.1,山之陆离，洞之妙幻,地址：广西壮族自治区桂林市七星区七星路1号七星公园内
1551,木龙湖,,0.72,[广西·桂林·叠彩区],16,21.6,自然山水与历史文化相融合的人工湖,地址：广西壮族自治区桂林市叠彩区中山北路
1552,大容山,,1.0,[广西·玉林·北流市],16,46.0,春雾、夏凉、秋爽、冬干,地址：广西壮族自治区玉林市北流市
1553,古东瀑布,4A景区,0.7,[广西·桂林·灵川县],30,55.0,满城桂花香，好汉苍翠的原始森林,地址：广西省桂林市灵川县大圩镇漓江古东景区
1554,日月双塔文化公园,,0.0,[广西·桂林·榕湖和杉湖],20,33.4,风景优美，具有很深的文化底蕴，拜佛圣地,地址：广西省桂林市秀峰区文明路榕杉湖景区内
1555,八桂田园景区,4A景区,0.78,[广西·南宁·西乡塘区],6,5.0,围绕现代农业展示的全国农业科普示范基地,地址：广西南宁市西乡搪路18号
1556,杨堤码头,,0.0,[广西·桂林·阳朔县],58,145.0,欣赏漓江烟雨的好地方,地址：广西省桂林市阳朔县广西桂林市阳朔县杨堤码头
1557,阳朔十里画廊,,0.0,[广西·桂林·阳朔县],284,9.9,沿路山峦奇特，如诗如画，令人如痴如醉,地址：广西省桂林市阳朔县月亮山
1558,龙母太庙,4A景区,0.96,[广西·梧州·万秀区],20,20.0,具有宋代建筑风格的文物古迹，有很高价值,地址：广西壮族自治区梧州市万秀区桂林路75号
1559,七星景区,4A景区,0.76,[广西·桂林·七星区],68,19.9,探寻古往今来桂林人的故事,地址：广西壮族自治区桂林市七星区龙隐路1号
1560,龙门水都,,0.0,[广西·南宁·西乡塘区],134,40.0,现代时尚水乡,地址：广西壮族自治区南宁市西乡塘区振兴路
1561,53号界碑,,0.0,[广西·崇左·德天跨国瀑布],118,150.0,山高路远，崎岖难行,地址：广西壮族自治区崇左市大新县硕龙镇德天瀑布景区
1562,桂平西山,4A景区,1.0,[广西·贵港·桂平市],106,69.2,清泉甘洌，怪石嶙峋， 石径曲幽,地址：广西壮族自治区贵港市桂平县境内
1563,杨堤烟雨,,0.0,[广西·桂林·阳朔县],168,145.0,青山、秀水、飞瀑、浅滩,地址：广西桂林阳朔县杨堤乡
1564,阳朔天籁蝴蝶泉,4A景区,0.74,[广西·桂林·阳朔县],14,44.88,原始吊桥，可鸟瞰遇龙河,地址：广西壮族自治区桂林市阳朔县321国道
1565,贺州温泉,,0.0,[广西·贺州·八步区],26,65.0,9月莲藕节泡荷叶药浴，温泉餐厅品藕宴,地址：广西省贺州市黄田镇路花村
1566,新梦幻漓江,,0.0,[广西·桂林·七星区],16,50.0,亚洲首台山水情景表演,地址：广西桂林市七星区七星路95号梦幻剧场
1567,谢鲁山庄,4A景区,0.76,[广西·玉林·陆川县],10,26.0,北有龙珠湖钟灵毓秀，南有谢鲁山庄降人才,地址：广西玉林陆川县西南24公里的乌石镇谢鲁村
1568,火山口地质公园,,0.0,[广西·北海·海城区],166,75.0,火山岩石千姿百态，让人感叹大自然的神奇,地址：广西省北海市海城区涠洲岛西南端
1569,柳州卡乐星球,,0.0,[广西·柳州],90,80.0,“科技版欢乐谷”，育智于乐,地址：广西壮族自治区柳州市翠岭路9号
1570,凤岭欢乐世界,,0.0,[广西·南宁·青秀区],14,42.0,陆地和水上综合性休闲娱乐主题公园,地址：广西省南宁市青秀区云景路25号
1571,贺州客家围屋,,0.76,[广西·贺州·八步区],10,22.9,"奇异而神秘的建筑,贺州的旅游胜地",地址：广西壮族自治区贺州市莲塘镇客家围屋景区
1572,紫云景区,3A景区,0.7,[广西·贺州·八步区],36,36.0,9月莲藕节一饱佳藕天成的眼福和口福,地址：广西省贺州市八步区鹅塘粟木村
1573,北海海底世界,4A景区,0.76,[广西·北海·海城区],342,98.0,畅游蓝色海洋之谜，欣赏人鱼共舞,地址：广西壮族自治区北海市银海区茶亭路27号海滨公园内
1574,图腾古道,4A景区,0.74,[广西·桂林·阳朔县],28,16.0,邂逅山水画卷，感受浪漫风情,地址：广西壮族自治区桂林市阳朔县十里画廊图腾古道景区
1575,北海海洋之窗,4A景区,0.78,[广西·北海·银海区],82,88.0,梦幻海洋之旅，这回可以说走就走了哇,地址：广西壮族自治区北海市银海区四川南路中段
1576,桂林西山景区,,0.0,[广西·桂林·秀峰区],28,24.5,这里可欣赏桂林老八景之一的“西峰夕照,地址：广西省桂林市秀峰区西山路2号
1577,天龙顶,,0.78,[广西·梧州·岑溪市],94,32.0,山林水声与风声鸟鸣合奏一曲田园水韵交响乐,地址：广西梧州岑溪市南渡镇吉太村
1578,德天跨国瀑布,4A景区,1.0,[广西·崇左·大新县],366,75.0,天然跨国瀑布，中国六大著名瀑布之一,地址：广西壮族自治区崇左市大新县硕龙镇陇宏村德天跨国瀑布景区
1579,古龙山大峡谷,4A景区,0.86,[广西·百色·靖西县],10,55.0,佳景荟萃，自然纯净，不染世尘的原始画廊,地址：广西壮族自治区百色市靖西县湖润镇新灵村
1580,漓江【风光号】四星高端游船,5A景区,0.0,[广西·桂林·漓江],80,390.0,多功能的超四星豪华游船,地址：广西壮族自治区桂林市灵川县竹江码头
1581,八角寨,3A景区,0.0,[广西·桂林·资源县],38,26.0,丹霞之魂，国家瑰宝,地址：广西壮族自治区桂林市资源县梅溪乡大坨村境内
1582,百魔洞,,0.86,[广西·河池·巴马县],216,42.5,该洞集天下岩洞之美于一身,地址：广西省河池市巴马瑶族自治县甲篆乡
1583,大石围天坑,4A景区,0.86,[广西·百色·乐业县],8,65.0,险奇峻雄秀美的地质奇观,地址：广西壮族自治区百色市乐业县同乐镇刷把村百岩脚屯
1584,地王云顶,3A景区,0.78,[广西·南宁·青秀区],22,48.1,西南著名高楼，特色透明玻璃走廊,地址：广西壮族自治区南宁市青秀区金湖路59号地王大厦59楼
1585,南宁方特东盟神画,,0.0,[广西·南宁·青秀区],316,148.0,全新的大型高科技主题乐园,地址：广西省南宁市青秀区青环路66号
1586,象鼻山夜游两江四湖,,0.0,[广西·桂林·象山区],8,46.0,多角度欣赏桂林夜景,地址：广西省桂林市象山区漓江1号
1587,南宁大明山,4A景区,0.82,[广西·南宁·武鸣县],18,98.0,山高坡陡，沟谷幽深，溪流纵横，林木茂盛,地址：广西壮族自治区南宁市武鸣县两江镇明山路1号
1588,百里柳江旅游景区,4A景区,0.0,[广西·柳州·鱼峰区],40,75.0,体验水上公交，爱上柳州,地址：柳州市市区流域
1589,夜游柳江,,0.0,[广西·柳州·城中区],44,75.0,船在景中，景在船中,地址：广西柳州市沿江路东堤旅游客运码头
1590,叠彩山,,0.76,[广西·桂林·叠彩伏波景区],16,12.5,观历代名人摩崖石刻，登叠彩一览桂林全景,地址：广西壮族自治区桂林市龙珠路2号叠彩山
1591,南宁融晟极地海洋世界,,0.0,[广西·南宁],114,99.0,感受海洋，科技带来的乐趣,地址：南宁市一环线沙井融晟天河·海悦城
1592,阳朔聚龙潭,4A景区,0.72,[广西·桂林·阳朔县],4,42.0,可兼水陆游览的溶洞,地址：广西省桂林市阳朔县南桂荔公路
1593,北海银滩,4A景区,0.0,[广西·北海·银海区],148,60.0,滩长平，沙细白，水温净，浪柔软，无鲨鱼,地址：广西壮族自治区北海市银海区银滩大道
1594,漓江逍遥湖景区,,0.0,[广西·桂林·灵川县],142,0.1,3000亩原始自然风光，一片翠绿,地址：广西省桂林市灵川县大圩镇上茯荔村
1595,冠岩地下河景区,4A景区,0.7,[广西·桂林·雁山区],24,50.0,具有千年人文历史的地下溶洞,地址：广西壮族自治区桂林市雁山区草坪回族自治乡
1596,贺州十八水,4A景区,0.0,[广西·贺州·钟山县],16,60.0,探“十八水”，看“三奇宝地”,地址：广西壮族自治区贺州八步区黄田镇路花村
1597,阳朔世外桃源景区,4A景区,0.7,[广西·桂林·阳朔县],180,0.1,远方群山，村树含烟，阡陌纵横，屋宇错落,地址：广西壮族自治区桂林市阳朔县白沙镇五里店桂阳公路
1598,明仕田园风景区,,0.74,[广西·崇左·大新县],48,108.5,边漂流边欣赏溪河美景,地址：广西崇左市大新县堪圩乡明仕村
1599,九曲湾温泉度假村,4A景区,0.0,[广西·南宁·兴宁区],12,98.0,具有浓郁民族风情和地方特色的温泉生态旅游,地址：广西壮族自治区南宁市兴宁区昆仑大道温星路9号
1600,都峤山生态旅游景区,,0.0,[广西·玉林·容县],50,155.0,融自然景观与宗教文化为一体的旅游观光区,地址：广西省玉林市容县石寨镇
1601,青秀山旅游区,5A景区,0.82,[广西·南宁·青秀区],1918,18.0,被誉为“南宁市的巨肺”,地址：广西壮族自治区南宁市青秀区青山路19号
1602,涠洲岛船票,,0.0,[广西·北海·涠洲岛],640,108.0,日射涠洲廓，风斜别岛洋,地址：广西壮族自治区北海市海城区银滩旅游区18号
1603,伊岭岩,3A景区,0.74,[广西·南宁·武鸣县],30,50.0,典型的喀斯特岩溶洞，钟乳密布，千姿百态,地址：广西壮族自治区南宁市武鸣县双桥镇伊岭村
1604,南宁龙虎山,4A景区,0.76,[广西·南宁·隆安县],20,54.1,竹排观光、猕猴水上狂欢，千万不要错过,地址：广西南宁市隆安县龙虎山自然保护区
1605,靖西鹅泉风景区,,0.7,[广西·百色·靖西县],20,36.0,泉水四季不涸，水质清澈，花草树木繁茂,地址：广西壮族自治区百色市靖西县新靖镇鹅泉村念安屯西
1606,南宁海底世界,4A景区,0.0,[广西·南宁·兴宁区],2231,29.88,不一样的地方，不一样的海底世界,地址：广西省南宁市兴宁区民主路6-8号人民公园后门
1607,姑婆山,4A景区,0.78,[广西·贺州·八步区],218,78.01,大自然的森林氧吧,地址：广西壮族自治区贺州市八步区姑婆山大道姑婆山国家森林公园
1608,广西药用植物园,4A景区,0.8,[广西·南宁·兴宁区],20,15.0,被人们誉为立体的“本草纲目”,地址：广西南宁市兴宁区长堽路189号
1609,穿山公园,4A景区,0.74,[广西·桂林·七星区],8,35.0,一座山水田园式富有野趣的公园,地址：广西壮族自治区桂林市穿山小街55号
1610,桂林金钟山,4A景区,0.0,[广西·桂林·永福县],6,28.0,以福寿养生文化为主题的大型综合度假区,地址：广西壮族自治区桂林市永福县罗锦镇金钟山景区
1611,龙脊梯田,4A景区,0.78,[广西·桂林·龙胜县],1524,80.0,中国秀美梯田，脱离城市去触摸自然,地址：广西壮族自治区桂林市龙胜县东南部和平乡境内
1612,北海金海湾红树林,4A景区,0.0,[广西·北海·银海区],150,65.0,摸螺、捉蟹、挖沙虫，跟渔民一起赶海去,地址：广西省北海市银海区区东南方约15公里处
1613,凤岭摩天轮,,0.0,[广西·南宁·凤岭欢乐世界],14,42.0,随着座舱慢慢向上，南宁城市繁华尽收眼底,地址：南宁市青秀区云景路25号凤岭儿童公园内
1614,刘三姐大观园,4A景区,0.7,[广西·桂林·秀峰区],20,35.0,感受到少数民族以歌传情的热烈氛围,地址：广西省桂林市秀峰区桃花江路1号
1615,巴马水晶宫,4A景区,0.72,[广西·河池·巴马县],32,90.0,国内罕见的珍稀溶洞，极具观赏、研究价值,地址：广西壮族自治区河池巴马瑶族自治县大洛村巴马水晶宫
1616,黄姚古镇,4A景区,1.0,[广西·贺州·昭平县],786,48.0,诗境家园，电影《面纱》拍摄地,地址：广西壮族自治区贺州市昭平县
1617,叠彩伏波景区,5A景区,0.0,[广西·桂林·叠彩区],28,11.0,江山会景处，城中碧玉,地址：广西壮族自治区桂林市叠彩区滨江路27号
1618,身临其境3D魔幻艺术画展（魅力新天地）,,0.0,[内蒙古·呼和浩特·赛罕区],0,0.0,打破立体绘制与二维视觉界限的画展,地址：内蒙古自治区呼和浩特市赛罕区维多利摩尔城向东100米魅力新天地4楼。
1619,北海南万海上观光游（北海南万环岛游）,,0.0,[广西·北海·银海区],12,70.0,海上豪华观光休闲旅游精品,地址：广西北海市银海区海景大道南万码头
1620,遇龙河漂流金龙桥码头,,0.0,[广西·桂林·遇龙河],50,165.0,一路翠竹夹道，绿树成行，芳草萋萋,地址：广西壮族自治区桂林市阳朔县白沙镇金龙桥码头
1621,三门海天窗群景区,,0.0,[广西·河池·凤山县],14,75.0,水游天坑景区,地址：广西省河池市凤山县袍里乡坡心村
