id,name,level,hot,area,num,price,info,address
349,南山公园,,0.0,[重庆·重庆·南岸区],47,69.0,以森林为基础，花卉为特色的综合性公园,地址：重庆市南岸区插旗山桥附近
350,融汇温泉,3A景区,0.0,[重庆·重庆·沙坪坝区],202,159.0,给你专业化、个性化、专属化的温泉体验,地址：重庆市沙坪坝区梨树湾融汇温泉城
351,南山植物园,4A景区,0.7,[重庆·重庆·南岸区],108,44.0,山城花冠之外，还有无敌夜景在此,地址：重庆市南岸区南山公园路101号
352,重庆两路口皇冠大扶梯,,0.0,[重庆·重庆·渝中区],91,68.0,重庆特色交通,地址：重庆市渝中区两路口中山三路与长江一路交汇处
353,北山景区,,0.72,[重庆·重庆·大足石刻],24,140.0,北山造像以雕刻细腻、精美典雅而著称于世,地址：重庆市大足县宝顶镇大足石刻风景名胜区
354,重庆市人民大礼堂,4A景区,0.72,[重庆·重庆·渝中区],14,58.0,继北京和沈阳故宫后的精美奇巧的东方建筑,地址：重庆市渝中区人民路173号
355,印象武隆,,0.0,[重庆·重庆·武隆县],214,200.0,青山秀水中领略川蜀人情,地址：重庆市武隆县距仙女山镇8公里的桃园大峡谷
356,乌江画廊,,0.0,[重庆·重庆·酉阳县],44,100.0,“千里乌江，百里画廊”,地址：重庆市酉阳县龚滩古镇新牌坊一路
357,月亮岛俄罗斯风情水上乐园,,0.0,[黑龙江·鸡西·虎林市],51,75.0,月亮岛俄罗斯风情水上乐园空气清新，自然风光怡人，同时。月亮岛俄罗斯风情水上乐园项目总投资9.5亿元，分三期工程建设，打造,地址：黑龙江省鸡西市虎林市杨岗镇石头河水库风景区（密山兴凯镇东10公里）
358,两江夜游·金碧系列游船,,0.0,[重庆·重庆·重庆两江夜游],162,118.0,融合巴渝历史文化，彰显重庆民俗风貌,地址：重庆市渝中区朝天门码头
359,磁器口古镇,4A景区,0.8,[重庆·重庆·沙坪坝区],50,0.5,古色古香，人文荟萃，风景优美,地址：重庆市沙坪坝区磁南街1号
360,波兰倒置屋,,0.0,[上海·上海·金山区],6,20.0,感受非比寻常的倒置体验,地址：上海市金山区枫泾镇朱枫公路8258弄169号
361,茱莉动物园,,0.0,[上海·上海·闵行区],136,120.0,近距离接触动物，感受地球村生命共存的意义,地址：上海市闵行区申长路869号 龙湖天街 A馆 5层
362,大梦微城,,0.0,[上海·上海·黄浦区],6,87.9,以火车模型微缩景观为特色的游乐场所,地址：上海市黄浦区河南南路489号香港名都L2层30-40
363,幻影机器人庄园,,0.0,[上海·上海·宝山区],85,100.0,幻影机器人庄园（Amazing,地址：上海市宝山区富联路888号
364,瀛东生态村,3A景区,0.0,[上海·上海·崇明岛],86,17.0,消除疲劳，永远牢记东湖的风情,地址：上海市崇明县陈家镇瀛东生态村
365,77真人密室逃脱（徐家汇店）,,0.0,[上海·上海·徐汇区],8,118.0,"室内真人CS枪战,挑战你的体力和反应力",地址：上海市徐汇区徐家汇漕溪北路41号汇嘉大厦21楼
366,强生浦江游览,,0.0,[上海·上海·黄浦区],34,360.0,"江上梦幻之旅,饱览浦江美景",地址：上海市黄浦区中山东方路1号
367,上海商城剧院,,0.0,[上海·上海·静安区],64,200.0,爱上这里的演出,地址：上海静安区南京西路1376号(近西康路）
368,延艺堂,,0.0,[上海·上海·朱家角古镇],71,64.0,民间手艺哪里看？就在延艺堂,地址：上海青浦区朱家角古镇美周弄36号（银杏树广场）
369,上海大自然野生昆虫馆,,0.7,[上海·上海·浦东新区],2,70.0,探索昆虫实际，感受到大自然的神奇魅力,地址：上海市浦东新区陆家嘴丰和路1号（东方明珠旁）
370,上海东方地质科普馆,,0.0,[上海·上海·浦东新区],4,61.0,放松心灵，融汇亲情的绿色空间,地址：上海市浦东新区祝桥镇江镇路100号
371,琉璃中国博物馆,,0.0,[上海·上海·卢湾区],26,44.8,中国文学书画意境的延伸与再现,地址：上海市卢湾区泰康路25号
372,泰晤士小镇,,0.0,[上海·上海·松江区],4,60.0,想去英国小镇？不用走远,地址：上海市松江区三新北路900弄
373,上海顾村恐龙园,,0.0,[上海·上海·宝山区],1652,20.0,3D视觉体验馆，与恐龙共舞,地址：上海市宝山区顾村镇沪太路4788号
374,都市观光旅游巴士,,0.0,[上海·上海·黄浦区],96,69.9,随上随下，饱览上海城市风光,地址：上海市中山东一路391号“都市观光”外滩旅游服务中心
375,上海动物园,4A景区,0.72,[上海·上海·长宁区],1444,37.0,带你领略动物世界的纷繁多彩,地址：上海市长宁区虹桥路2381号
376,朱家角古镇,4A景区,0.72,[上海·上海·青浦区],172,25.0,素有“上海威尼斯”及“沪郊好莱坞”之誉,地址：上海市青浦区朱家角镇美周路36号
377,上海中心大厦,,0.0,[上海·上海·浦东新区],2480,130.0,超高层地标式摩天大楼,地址：上海市浦东新区陆家嘴环路479号（近东泰路）
378,上海影视乐园,4A景区,0.7,[上海·上海·松江区],1024,61.0,真实艺术地展现上海的历史风貌和人文景观,地址：上海市松江区车墩镇北松公路4915号
379,黄浦江游览（十六铺码头）,,0.0,[上海·上海·黄浦区],4790,70.0,夜游黄浦江，霓虹交错，赏魔都繁华景象,地址：上海市黄浦区中山东二路481号B1层（十六铺码头一区）
380,上海海洋水族馆,4A景区,0.74,[上海·上海·浦东新区],2831,145.0,穿越世界，来一次终生难忘的海洋之旅,地址：上海市浦东新区陆家嘴环路1388号（近东方明珠）
381,宁园,4A景区,0.76,[天津·天津·河北区],0,0.0,园内胜景众多，水面聚分得体，湖湖相连,地址：天津市河北区中山北路1号
382,渤海湾七里海生态园,4A景区,0.0,[天津·天津·宁河县],0,0.0,天津的后花园，为天津八大特色旅游景区之一,地址：天津市宁河县七里海大道34.8公里处
383,天津晶宝农庄,,0.0,[天津·天津·宝坻区],0,0.0,提供游览、餐饮、垂钓、采摘等多种活动,地址：天津市宝坻区里自沽农场
384,广东会馆,3A景区,0.72,[天津·天津·南开区],0,0.0,建筑宏大，岭南营造风格，装饰精丽,地址：天津市南开区鼓楼东街257号
385,龙顺庄园水世界,,0.0,[天津·天津·龙顺度假庄园生态观光园],0,0.0,丰富多样的水上游乐项目,地址：天津市北辰区双街镇龙顺桥万源龙顺度假庄园
386,马小川相声社,,0.0,[天津·天津·南开区],0,0.0,价格优惠，能感受到新编相声的时代气息,地址：天津市南开区北门里大街元升茶园胡同5号(近鼓楼)
387,天津沐清汇温泉洗浴,,0.0,[天津·天津·武清区],16,19.9,卓越管理、优质服务、实惠价格等您来体验,地址：天津市武清区杨村街京津公路慧翔大厦C座1F—3F（天津市武清区杨村街京津公路东侧全聚德旁）
388,龙骑士训练营,,0.0,[天津·天津·西青区],61,59.0,锻炼孩子的身体协调性，培养勇于探险的精神,地址：天津市西青区张家窝镇知景道321号社会山广场3楼
389,东方之珠洗浴（武清店）,,0.0,[天津·天津·武清区],89,98.0,五星级纯绿色服务,地址：天津市武清区中信广场A座8号
390,天津白蛇谷原生态景区,,0.0,[天津·天津·蓟县],24,20.0,峰奇谷幽，植被繁茂，山林静谧，空气清新,地址：天津市蓟县黄崖关长城北1公里
391,梨木台,4A景区,0.72,[天津·天津·蓟县],244,65.0,”天津的神农架“和”北方的热带雨林“,地址：天津市蓟县蓟县下营镇船舱峪村北
392,广川温泉酒店,,0.0,[天津·天津·津南区],6,90.0,营业面积600平米，设有温泉汤池13个,地址：天津市津南区新城区中心位置南环路99号，天津大道旁（海河科技园出口处）
393,杨柳青民俗馆,,0.0,[天津·天津·西青区],77,15.0,展现了中国北方民间传统文化的发展与繁荣,地址：天津市西青区杨柳青镇杨柳青古镇
394,小穿乡野公园,,0.0,[天津·天津·蓟县],66,35.0,小穿乡野公园位于天津市蓟州区穿芳峪镇小穿芳峪村。全村有82户，268口人，依山傍水，环境优雅，是一座具有浓郁乡土气息的小,地址：天津市蓟州区穿芳峪镇小穿芳峪村
395,奥蓝际德温泉度假酒店,,0.0,[天津·天津·武清区],80,89.0,温泉带给您的不一样的休闲养生体验,地址：天津市武清开发区新源道北18号天狮集团产业园旁
396,天津清湖洗浴,,0.0,[天津·天津·南开区],89,22.9,集洗浴桑拿、泡池汗蒸于一体的休闲场所。,地址：天津市南开区西湖道卧龙东里1号楼旁
397,世豪汤泉,,0.0,[天津·天津·河北区],77,18.0,集洗浴、桑拿、健身、娱乐为一体的养生会馆,地址：天津市河北区万柳村大街1号
398,杨柳青古镇,,0.7,[天津·天津·西青区],32,5.0,集古文化、旅游、商贸、影视为一体的金街,地址：天津市西青区杨柳青古镇景区
399,凌奥温泉,,0.0,[天津·天津·南开区],8,129.0,享受休闲生活，放松身心，摆脱压力,地址：天津市南开区凌宾路延长线凌奥花园入口
400,霍元甲纪念馆,,0.7,[天津·天津·精武门·中华武林园],35,0.5,领略名震中外的一代武术大师的风采,地址：天津市西青区南河镇小南河村（小南河中心小学附近）
401,太湖源,3A景区,0.7,[浙江·杭州·临安市],124,63.0,太湖水系源头之一，人称“小九寨沟”,地址：浙江省杭州临安市太湖源镇白沙村
402,常州中华恐龙园,5A景区,0.74,[江苏·常州·新北区],2970,212.5,以恐龙为主题的综合性游乐园,地址：江苏省常州市新北区河海东路60号
403,南京总统府,4A景区,0.8,[江苏·南京·玄武区],3497,36.01,了解中国近代史，切记勿忘国耻,地址：江苏省南京市玄武区长江路292号
404,狮子林,4A景区,0.9,[江苏·苏州·平江区],3057,0.7,苏州园林中代表元朝艺术风格的私家园林,地址：江苏省苏州市平江区园林路23号
405,灵山大佛,5A景区,1.0,[江苏·无锡·滨湖区],1864,179.0,观释迦牟尼佛青铜立像，赏佛教胜景,地址：江苏省无锡市滨湖区灵山路1号
406,爱之城温泉水世界,,0.0,[黑龙江·齐齐哈尔·龙沙区],93,168.0,爱之城·温泉水世界位于黑龙江省齐齐哈尔市龙沙区华威广场，是华威集团聘请国内设计团队，斥巨资打造的现代化室内外温泉水世界。,地址：齐齐哈尔市龙沙区卜奎大街499号
407,黑河游乐园,,0.0,[黑龙江·黑河·爱辉区],74,2280.0,是一个备受欢迎的旅游观光浏览景区。,地址：黑河市爱辉区合作区大黑河岛国际商贸城东侧
408,哈尔滨失恋博物馆旗舰店,,0.0,[黑龙江·哈尔滨·南岗区],0,0.0,哈尔滨失恋博物馆旗舰店是哈尔滨人自己的失恋博物馆，坐落于哈尔滨市南岗区秋林商圈567漫天地商业广场1楼，是哈尔滨第一个失,地址：哈尔滨市南岗区红军街40号567漫天地购物广场一楼仙芋仙旁边
409,哈尔滨世纪汽车历史博物馆,,0.0,[黑龙江·哈尔滨],0,0.0,展示汽车文化的发展历程,地址：黑龙江省哈尔滨市双城区东环城路北段（雀巢家园北门）
410,哈尔滨相声百乐会、工人文化宫《相声大会》,,0.0,[黑龙江·哈尔滨·道里区],68,50.0,以低门槛、低消费为宗旨，真正打造百姓剧场,地址：黑龙江省哈尔滨南岗区中山路248号百乐会工人文化宫剧场
411,塘沽金街,,0.7,[天津·天津·滨海新区],90,148.0,被人们誉为“滨海新区金街”,地址：天津市滨海新区解放路塘沽金街
412,天津蓟州黄崖关长城景区,4A景区,0.74,[天津·天津·蓟县],138,60.0,将万里长城精华荟萃于一地，文化内涵丰富,地址：天津市蓟县下营镇黄崖关村卫围公路28公里
413,重庆汉海海洋公园,,0.0,[重庆·重庆·巴南区],894,59.0,休闲娱乐和海洋科普基地,地址：重庆市巴南区龙洲湾铜锣山通江广场
414,长江三峡,,1.0,[重庆·重庆·巫山县],87,2350.0,三峡两岸崇山峻岭，悬崖绝壁，风光奇绝,地址：中国重庆巫山
415,宁波五龙潭,4A景区,0.74,[浙江·宁波·鄞州区],138,45.0,浙东五龙潭，潭潭有灵性,地址：浙江省宁波市海曙区龙观乡古山村
416,峰岩山寨,,0.74,[黑龙江·伊春·金山屯区],55,45.0,综合性绿色森林生态四季旅游度假区,地址：黑龙江省伊春市金山屯区鹤嫩公路河岗一村
417,北陲哨所,,0.0,[黑龙江·大兴安岭·北极村],86,340.0,北陲哨所位于素有“神州北极”之称,地址：黑龙江省大兴安岭市漠河县北极村
418,北红村,,0.0,[黑龙江·大兴安岭·漠河县],87,180.0,远离喧嚣的净土,地址：黑龙江省大兴安岭市漠河县北极乡
419,龙门石寨,,0.72,[黑龙江·黑河·五大连池风景区],72,43.0,鲜红色的云彩，十分的耀眼醒目,地址：黑龙江省黑河五大连池市五大连池风景区
420,上海相东佛像艺术馆,,0.7,[上海·上海·嘉定区],41,45.0,领略佛像造型艺术之美,地址：上海市嘉定区沪宜公路4532号
421,东林寺,4A景区,0.0,[上海·上海·金山区],65,24.9,新春参拜迎新，东林寺祈福圣地,地址：上海市金山区朱泾镇东林街150号
422,上海汽车博物馆,,0.7,[上海·上海·嘉定区],138,54.0,汽车世界，等你来探索,地址：上海市嘉定区安亭博园路7565号
423,天津环球名胜梦幻水乐园,,0.0,[天津·天津·凯旋王国],4,65.0,处处都有惊喜，完全超乎您的想象,地址：天津武清区翠通路与雍和道交口
424,索亚风尚酒店温泉,,0.0,[天津·天津·河东区],93,58.0,营造出舒适惬意，悠然自得的生活境界,地址：天津市河东区津塘路与龙潭路交口
425,天津文庙,,0.72,[天津·天津·南开区],52,119.0,天津市区保存较完整的大型明清建筑群,地址：天津市南开区东马路东门里2号
426,天津金泰丽舍温泉酒店,,0.0,[天津·天津·武清区],16,196.0,拥有瑞士文化殿堂级温泉项目,地址：天津市武清区黄庄街泉水道231—增1号
427,天津龙达温泉生态城,,0.0,[天津·天津·滨海新区],58,88.0,亚洲大型热带雨林生态温泉,地址：天津市滨海新区塘沽新城镇天津大道
428,福安白云山,,0.74,[福建·宁德·福安市],14,69.9,多种型典独特的地质景观，天然地质公园,地址：福建省宁德福安市西北部
429,厦门湾·白塘湾火山公园,,0.0,[福建·漳州·龙海市],130,28.0,2460万年前海底兵马俑,地址：福建省漳州市龙海市隆教乡白塘村东南部
430,梁祝文化公园,4A景区,0.72,[浙江·宁波·鄞州区],62,40.0,千百年前的爱情故事，在这里荡气回肠,地址：浙江省宁波市鄞州区高桥梁镇梁祝村
431,天宫庄园,4A景区,0.72,[浙江·宁波·鄞州区],12,39.0,宁波著名的都市村庄,地址：浙江省宁波市鄞州区下应镇湾底村
432,汤悦城市漫生活广场,,0.0,[浙江·温州],8,109.0,朋友聚会、商务洽谈、放松心灵的适宜场所,地址：浙江省温州市温州大道1907号名人中环广场2楼（原家乐福超市）
433,达蓬山旅游度假区,4A景区,0.72,[浙江·宁波·慈溪市],20,43.0,宁波休闲旅游区，徐福东渡起航地,地址：浙江省宁波市慈溪市龙山镇
434,同里古镇,5A景区,0.8,[江苏·苏州·吴江市],1990,35.0,世界同里，东方小威尼斯,地址：江苏省苏州市吴江市同里镇
435,虎丘,5A景区,0.8,[江苏·苏州·金阊区],1838,78.0,苏东坡说到苏州不游虎丘乃憾事也,地址：江苏省苏州市金阊区山塘街虎丘山门内8号
436,苏州乐园森林水世界,4A景区,0.0,[江苏·苏州·苏州乐园],666,109.0,东南亚风情水上乐园，体验别样风情,地址：江苏省苏州市高新区山神湾路苏州乐园森林水世界
437,寒山寺,4A景区,0.8800000000000001,[江苏·苏州·金阊区],1716,17.1,姑苏城外寒山寺，夜半钟声到客船,地址：江苏省苏州市金阊区寒山寺弄24号
438,石家大院,4A景区,0.74,[天津·天津·西青区],72,13.0,现为民俗博物馆，是清代津门八大家之一,地址：天津市西青区杨柳青镇估衣街47号
439,天津蓟州车神架风景区,,0.0,[天津·天津·蓟县],14,65.0,尘封了18亿年大自然界的旷世绝境,地址：天津市蓟州区下营镇政府驻地北3公里处车神架风景区
440,天津袁世凯故居,,0.0,[天津·天津·河北区],4,45.0,天津袁世凯故居,地址：天津市河北区海河东路39号袁氏宅邸
441,皓月园,,0.76,[福建·厦门·鼓浪屿],38,19.0,明代建筑与沙鸥、树木、海景山色相辉映,地址：福建省厦门市思明区鼓浪屿漳州路3号
442,千岛湖欢乐水世界,,0.0,[浙江·杭州·淳安县],6,40.0,我们将共同携手，“让千岛湖风景动起来”,地址：浙江省杭州市淳安县千岛湖青溪新城珍珠半岛广场
443,鲁镇,,0.0,[浙江·绍兴·柯岩风景区],242,115.0,蕴含着旧时绍兴城镇的民俗风情、建筑风韵,地址：浙江省绍兴市绍兴县柯桥104国道旁
444,仙都,4A景区,1.0,[浙江·丽水·缙云县],106,75.0,笑傲江湖拍摄地,地址：浙江省丽水市缙云县城东7公里处
445,宁海森林温泉,4A景区,0.7,[浙江·宁波·宁海县],36,158.0,森林中洗涤身心，融于大自然,地址：浙江省宁波市宁海县深甽镇南溪温泉
446,九曲十八弯,,0.0,[黑龙江·大兴安岭·漠河县],75,180.0,一片保存完好的原生态湿地景区,地址：黑龙江省大兴安岭地区漠河县加漠公路485段上
447,圣诞村,,0.0,[黑龙江·大兴安岭·漠河县],94,260.0,中国极地资源与西方圣诞文化完美融合,地址：黑龙江省大兴安岭地区漠河县
448,威虎山国家森林公园,,0.0,[黑龙江·牡丹江·海林市],58,428.0,松林浩瀚奇特，自然风光堪称北国甲秀,地址：黑龙江省牡丹江市海林市境内
449,锅盔山景区,,0.0,[黑龙江·哈尔滨·尚志市],94,25.0,吃、住、行、游、购、娱全方位服务,地址：黑龙江省哈尔滨尚志市锅盔山旅游景区
450,海河公园,,0.0,[天津·天津·和平区],32,48.0,海河公园、游玩、休憩的地方之一。在三岔口紧靠狮子林桥的水面上，有两组铜质塑像，这是海河公园的起点。其中，一组塑像是两条雄,地址：天津市和平区台儿庄路
451,闽南神韵,,0.0,[福建·厦门·闽南神韵剧场],18,100.0,桃潭烟波使人陶醉，桃林春色让人留恋,地址：福建省厦门市思明区体育路95号
452,双龙潭生态运动景区,,0.0,[福建·厦门·集美区],76,135.0,依山傍水，山翠水绿，烟笼霞蔚，风光秀丽,地址：福建省厦门市集美区灌口镇坑内村
453,田螺坑土楼群,,0.9800000000000001,[福建·漳州·南靖土楼群],36,84.0,当地人戏称“四菜一汤”,地址：福建省漳州市南靖县书洋镇
454,龙岩铁山富溪峡谷生态漂流,,0.0,[福建·龙岩·新罗区],8,12.0,青山环绕，碧水簇拥,地址：龙岩市铁山镇富溪村内
455,梁野山,4A景区,0.7,[福建·龙岩·武平县],12,50.0,森林探险、生态旅游的圣地,地址：福建省龙岩市武平县
456,菽庄花园,,0.8,[福建·厦门·鼓浪屿],126,19.0,园在海上，海在园中，海天一色，杳乎无极,地址：福建省厦门市思明区鼓浪屿港仔後路7号
457,曾厝垵,,0.0,[福建·厦门·思明区],18,9.0,这里只有质朴的民居和文艺小清新的小店,地址：福建省厦门市思明区
458,鼓浪屿龙头路,,0.0,[福建·厦门],16,30.0,鼓浪屿上热闹繁华的购物、小吃街道,地址：福建省厦门市鼓浪屿龙头路
459,乌镇东栅,,0.0,[浙江·嘉兴·乌镇],342,190.0,有水乡美景，品文化底蕴,地址：浙江省嘉兴桐乡市乌镇子夜路18号
460,竹子博览园,4A景区,0.72,[浙江·湖州·安吉县],62,66.0,竹子王国，熊猫乐园,地址：浙江省湖州市安吉县竹乡递铺镇
461,湘湖旅游度假区,4A景区,0.7,[浙江·杭州·萧山区],20,35.0,被誉为杭州西湖的“姊妹湖”,地址：浙江杭州萧山区风情大道2758号
462,蛇蟠岛,4A景区,0.72,[浙江·台州·三门县],108,40.0,不可多得的旅游避暑胜地,地址：浙江省台州市三门县蛇蟠乡
463,中山陵,5A景区,1.0,[江苏·南京·钟山风景区],1182,25.9,建筑名家之杰作，有着极高的艺术价值,地址：江苏省南京市玄武区石象路7号
464,瘦西湖,5A景区,1.0,[江苏·扬州·邗江区],2228,45.0,湖上园林的典型代表,地址：江苏省扬州市维扬区长春路118号
465,灵山小镇拈花湾,,0.0,[江苏·无锡·滨湖区],1634,79.9,东方禅意度假胜地，世界佛教论坛永久会址,地址：江苏省无锡市滨湖区马山环山西路
466,周庄,5A景区,0.9,[江苏·苏州·昆山市],1068,88.0,古香古色，品美食寻才子觅佳人,地址：江苏省苏州市昆山周庄全福路43号
467,双发游泳馆,,0.0,[天津·天津·北辰区],20,35.0,集阳光游泳池，四季恒温,地址：天津市北辰区北辰道与果园路交叉口双发金玺城西北二门
468,天一温泉度假村,4A景区,0.0,[福建·龙岩·连城县],38,66.0,雄奇独特的生态环境、古老神秘的文化遗迹,地址：福建龙岩连城县文亨镇文保村白坑路57号
469,环岛路香山海天帆船,,0.0,[福建·厦门·思明区],12,62.0,体验帆船航海的激情与魅力,地址：福建省厦门市思明区环岛东路3009号香山国际游艇会
470,海上看金门（和平码头）,,0.0,[福建·厦门],66,78.0,赏景听涛领略大海的风光,地址：福建省厦门市和平码头
471,厦门海上看金门,,0.0,[福建·厦门·思明区],76,78.0,一衣带水，奇旎风光尽收眼底,地址：福建省厦门市思明区鹭江道15号轮渡码头
472,米开朗冰淇淋博物馆,,0.0,[浙江·嘉兴·南湖区],8,45.0,带您穿越一场冰淇淋的传奇之旅,地址：浙江嘉兴南湖区白云桥路317号
473,诸暨五泄奇幻皮筏漂流,,0.0,[浙江·绍兴·五泄],12,118.0,寻求刺激、爱好野外运动游客的好去处,地址：浙江省绍兴诸暨市五泄旅游度假区马剑镇平阳村
474,诸葛八卦村,4A景区,0.8,[浙江·金华·兰溪市],100,79.0,诸葛亮后裔聚居地,地址：浙江省兰溪市兰溪偏西17公里诸葛八卦村
475,杭州江和美海洋公园,,0.0,[浙江·杭州],26,110.0,集海洋生物观赏、科普教育、亲子互动于一体,地址：浙江省杭州市钱江新城三堡东方大厦C座1楼
476,威虎山,,0.0,[黑龙江·牡丹江·威虎山国家森林公园],63,45.0,剿匪遗址所在地,地址：黑龙江省海林市横道河镇
477,寨下大峡谷,,0.0,[福建·三明·泰宁县],32,45.0,丹霞地貌的绝佳地，世界地质公园的榜样,地址：福建省三明市泰宁县寨下村
478,小嶝岛,,0.0,[福建·厦门·翔安区],6,78.0,风光秀丽，景色怡人的休闲好去处,地址：福建省厦门市翔安区
479,天子温泉,,0.0,[福建·龙岩·永定县],20,128.0,在温泉水中恢复体能，享受健康,地址：福建省龙岩市永定县城往东2公里
480,福清永鸿动物世界,,0.0,[福建·福州·福清市],130,117.9,野生动物科普教育与表演等为一体的动物王国,地址：福建省福州市福清市海口镇岑兜村永鸿动物世界
481,福建天柱山欢乐大世界,,0.0,[福建·漳州·长泰县],220,361.0,集生态观光、互动体验、休闲度假等为一体,地址：福建省漳州市长泰县马洋溪锦溪路888号
482,武夷山极地海洋公园,,0.0,[福建·南平·武夷山],12,178.0,一场极地海洋奇幻之旅,地址：福建省南平市武夷山市度假区大王峰北路198号
483,风琴博物馆,,0.0,[福建·厦门·鼓浪屿],58,19.0,无以伦比的音乐之岛，风琴爱好者的朝圣地,地址：福建省厦门市思明区鼓新路43号（八卦楼）
484,长泰漂流水陆空景区,,0.0,[福建·漳州·长泰县],22,33.3,长泰漂流：搏击惊涛的激情体验,地址：福建省漳州市长泰县十里村1号
485,台州海洋世界,4A景区,0.72,[浙江·台州·椒江区],16,158.0,国内首创都市型水族馆，逼真再现水下的缤纷,地址：浙江省台州市椒江区广场中路38号
486,白云源,,0.7,[浙江·杭州·桐庐县],26,85.0,人迹罕至，森林密布，深潭碧水,地址：浙江省杭州市桐庐县富春江镇珠村
487,杭州国际博览中心（G20峰会体验馆）,,0.0,[浙江·杭州·萧山区],70,80.0,G20峰会体验馆，体现繁简有度的江南情怀,地址：浙江省杭州市萧山区奔竞大道353号
488,天下玉苑,4A景区,0.0,[浙江·宁波·余姚市],58,48.0,山峦叠翠、溪流潺潺，新千年江南奇景,地址：浙江省宁波市余姚市大隐镇山王北路85号
489,无锡三国城,5A景区,0.74,[江苏·无锡·滨湖区],1426,85.0,品味东吴音韵，观看金戈铁马,地址：江苏省无锡市山水城旅游度假区三国城
490,姑苏水上游,,0.0,[江苏·苏州·金阊区],124,60.0,朱楼映绿水，画舫泛碧波,地址：江苏省苏州市金阊区石路名人街25号万人码头
491,云溪漂流,,0.0,[湖北·咸宁·通城县],76,138.0,拥有全国独一无二的“瀑布滑道漂流”,地址：湖北省通城县关刀镇道上村
492,厦门园博苑,,0.7,[福建·厦门·集美区],166,48.0,世界上独一无二的水上大观园,地址：福建省厦门市集美区杏前路319国道
493,洛江石龙谷森林游乐园,,0.0,[福建·泉州·洛江区],22,82.5,欣赏秀丽的自然景观，体验淳朴的农耕文化,地址：福建省泉州市洛江区虹山乡苏山村
494,大嶝岛,,0.7,[福建·厦门·翔安区],32,19.0,饱览海岛渔村的风光，眺望海峡和金门岛,地址：福建省厦门市翔安区大嶝环嶝北路（近台湾商品市场）
495,大奇山国家森林公园,3A景区,0.7,[浙江·杭州·桐庐县],110,57.1,集江南山水与草原风光于一体,地址：浙江省桐庐县大奇山国家森林公园（大奇山路进口处）
496,开化根宫佛国文化旅游区,5A景区,0.0,[浙江·衢州·开化县],42,75.0,展示根艺的独特魅力，根艺美术的四库全书,地址：浙江衢州市开化县城关根博路1号
497,梅花洲景区,4A景区,0.0,[浙江·嘉兴·南湖区],72,40.5,"看花看水看春天,桃源盛景看不厌",地址：浙江省嘉兴市南湖区凤桥镇三星路10号
498,江郎山,5A景区,0.8800000000000001,[浙江·衢州·江山市],6,78.0,雄奇冠天下，秀丽甲东南,地址：浙江省衢州市江山市石门镇江郎乡
499,荆州小梅沙海洋馆,,0.0,[湖北·荆州·沙市区],22,148.0,一个以海洋文化为主题的综合性旅游度假区,地址：湖北省荆州市沙市区关沮镇318国道与天谷大道（6号路）交汇处
500,金光湖,,0.0,[福建·厦门·同安区],12,22.8,闽南的西双版纳，享受爽透的森林浴,地址：福建省厦门市同安区
501,九龙潭,,0.0,[福建·三明·泰宁县],50,200.0,峡谷深幽，古木参天，步步为景，处处含情,地址：福建省三明市泰宁县
502,贵安温泉,,0.72,[福建·福州·连江县],18,129.0,花园式温泉养生圣地，在泡汤中享受美景,地址：福建省福州市连江县贵安村贵洋路58号
503,厦门海上看金门（旅游客运码头）,,0.0,[福建·厦门·思明区],16,80.0,一座天然的海峡，一道人为的鸿沟,地址：福建省厦门市思明区鹭江道33号旅游客运码头
504,厦门天沐温泉度假村,,0.0,[福建·厦门·思明区],24,100.0,厦门纯天然海水温泉，市区近在咫尺,地址：福建省厦门市思明区园博西路89号园博苑北门外
505,海坛古城,,0.0,[福建·福州·平潭县],50,25.0,坐落于美丽的坛南湾滨海旅游区,地址：福建省福州市平潭综合实验区环岛东路与翠园南路交汇处
506,古城·尚书第,,0.82,[福建·三明·泰宁县],76,14.0,浓缩了古代建筑的生活场景，见证了朝代更迭,地址：福建省三明市泰宁县城内胜利二街福堂巷
507,香山帆船出海体验,,0.0,[福建·厦门·思明区],94,65.0,享受乘风破浪的刺激,地址：福建省厦门市思明区环岛东路3009号香山国际游艇码头
508,郑氏十七房,4A景区,0.7,[浙江·宁波·镇海区],20,17.0,规模宏大，气势磅礴，小桥流水，杨柳拂岸,地址：浙江省宁波市镇海区澥浦镇
509,黄浦江源漂流,,0.72,[浙江·湖州·安吉县],56,99.0,览遍天下清丽地，黄浦江源漂流,地址：浙江省湖州市安吉县递铺镇鹤鹿溪村
510,武汉东湖磨山,5A景区,0.72,[湖北·武汉·武汉东湖风景区],6,32.0,千年灵秀地，武侠传奇城,地址：湖北省武汉市洪山区磨山景区内。
511,玉龙洞,4A景区,0.0,[湖北·恩施·利川市],74,60.0,"千尺险崖七峰山,此坡上尚存玉龙洞",地址：湖北省恩施利川市团堡镇梨树村
512,常隆水上乐园,,0.0,[湖北·十堰·张湾区],88,78.0,嗨翻水世界，激情在常隆,地址：湖北省十堰市张湾区郧阳路（十堰西高速出口往凯旋大道方向200米处）
513,苏马荡景区,,0.0,[湖北·恩施·利川市],42,86.8,美景如画，宛如多情的少女让人流连,地址：湖北省恩施土家族苗族自治州利川市谋道镇药材村
